instance,gini_clause_size,gini_var_occurrence,gini_lit_occurrence,avg_overlap_vars,avg_overlap_lits
353dd06a3c082bbd2fd76c9ddb8aeab1-unif-k4-r9.627-v3800-c36583-S285888134443862564,0.0,0.0913143,0.128177,0.250286,0.25014
a763bb335875dc79e85608f3bcc8b7db-SGI_30_70_21_70_7-dir.shuffled-as.sat03-152,0.00562,0.138384,0.563168,0.5005,0.5
a034df5254c0a50d109732982defcfa4-x9-04099.sat.sanitized,0.108548,0.0503165,0.328887,0.529022,0.497494
905304dbc077d9a4d0e864b26ff36f7d-bench_14377.smt2,0.108629,0.277466,0.289438,0.454489,0.402907
816fe167b42a44392d17d42e707c4ca2-x9-10094.sat.sanitized,0.108558,0.0483797,0.32788,0.529049,0.497496
379d539da7602aba7687a59f62d75b2e-x9-09046.sat.sanitized,0.108554,0.0481919,0.327804,0.529056,0.497505
8db70165266190f3b072fdbb7e9b53e3-sat_prob_83,0.0399022,0.240313,0.241678,0.357838,0.343429
901dd0404d4e98b5bfcc0f81047fe26d-fdmus_b15_338,0.0940651,0.221176,0.262773,0.494702,0.458709
1b64dd3e036d6b191848635710662004-fla-komb-200-1,0.0,0.138622,0.199202,0.336559,0.335015
e4058a36518bf65fac7b0b866f139235-sp4-33-one-stri-tree-noid,0.0934615,0.258659,0.337526,0.506527,0.501818
fa318f27e9508dc1dff0d1074646a0ec-okgen-c2795-v650-s424101276-424101276,0.0,0.151429,0.214685,0.334483,0.333905
8bde4afc2c9efd0eb4217444b84f614e-aim-200-6_0-yes1-2,0.101572,0.206387,0.205106,0.364507,0.343264
25837ab4b6d350ad70022ff74aa7f8d0-ssAES_2-2-4_round_1-10_faultAt_1_fault_injections_1_seed_1564286498,0.118087,0.295092,0.310169,0.459951,0.406249
bde5516e38d6a50df41bea1950d90625-unif-c1400-v400-s454869189,0.0,0.167205,0.241421,0.334938,0.33409
af46784d9686513306334856c1e26af0-unif-k7-r89-v80-c7120-S1968028041-077.UNKNOWN,0.0,0.0205272,0.0318351,0.179627,0.160159
c75bc789643f86c6400e38896b1765b3-bench_5854.smt2,0.118064,0.326685,0.342242,0.404233,0.388814
65138afdf7eb054be5131f2b0de84369-satch2ways12u,0.237214,0.408111,0.460517,0.466859,0.423957
22ff53f7ea48262a65d43b07d51ec2e0-VanDerWaerden_pd_2-3-24_594,0.317414,0.141397,0.186894,0.336217,0.308882
f55df7dea3527d5288eb664fae2e1d5e-unif-k3-r4.267-v449-c1916-S6738285009575752234,0.0,0.155589,0.214211,0.334563,0.334029
5cc66c93f05b47d1410227f6eeaac9f6-fdmus_b22_614,0.0920906,0.19257,0.227337,0.507644,0.463323
61e5cc35c60f5bfc38811d63f18abc82-bench_1355.smt2,0.0942426,0.268338,0.271036,0.448507,0.394476
eb53745471a5de9c8343bcd71c983adf-connm-ue-csp-sat-n800-d0.04-s362703357.used-as.sat04-982,0.00643407,0.203652,0.575569,0.349447,0.350249
036bb9f40335cf9c6bb167e8c3703926-gencnf-k7-r88.7-v97-c8603-03-S1950555695.shuffled-as.sat03-1790,0.0,0.0246364,0.0341001,0.172499,0.156961
0c9bcbc815cf0f109b7aeef3fbffc42d-par32-2.shuffled-as.sat03-1534,0.0855755,0.304001,0.304145,0.375127,0.350006
8d183ce692808ae27717a1c1666b6219-fdmus_b22_404,0.0927059,0.201955,0.238995,0.503689,0.463936
982fe8989f5c1a7f9ae7d49a439495b4-bench_1760.smt2,0.0932012,0.262391,0.263117,0.449899,0.394567
4bee6340890c716a6858a30db88d52f7-unif-k3-r4.267-v461-c1967-S4511244899202986247,0.0,0.159757,0.217854,0.33499,0.334295
ecb7bb471ae8b40de7a433d7bf7a3aa5-gensys-brn005.shuffled-as.sat05-3424,0.199664,0.632004,0.784852,0.195571,0.190154
78463e6ecdf612c8295567a64be13a8f-bench_7682.smt2,0.107285,0.275669,0.287971,0.453136,0.402295
154876097c2c0879161ac70e9ec91a4d-x9-02014.sat.sanitized,0.108497,0.0491569,0.3285,0.529004,0.497521
3598c10125496ad7218852effc5c711f-SGI_30_70_22_70_7-dir.shuffled-as.sat03-154,0.00540501,0.133491,0.560952,0.500464,0.5
8297543bf1983c01b627fcb73f7edb86-bench_10559.smt2,0.114463,0.199134,0.201299,0.587879,0.452381
a77f4e0cca608dc063b933e586a9fe63-bench_8151.smt2,0.111732,0.278395,0.29019,0.460377,0.40524
1a5bbbd3f6727bb691f4bc5eb12144da-unif-k5-r21.117-v340-c7180-S5246810046375068902,0.0,0.0552532,0.0787808,0.204768,0.202374
3d026c03bf2b42532090adb299e4f2cd-bench_8083.smt2,0.118325,0.326906,0.342554,0.404582,0.389346
e6f4ea71ba600617bfb3a274f215e8e3-SGI_30_60_28_40_7-log.shuffled-as.sat03-127,0.000479419,0.101935,0.109837,0.519422,0.268808
0c450643a2cae8b6930847a1f350cb7a-stb_767_201.apx_1_DC-AD,0.124967,0.249874,0.465571,0.490439,0.481875
45e51c9094cd15bb266bbfd0e877926b-x9-05044.sat.sanitized,0.108518,0.0516626,0.329676,0.528977,0.497486
1b67c3f80f6630fb9a3a3bef71492412-289-sat-12x15,0.0182797,0.0,0.493671,0.279416,0.279719
1b099edacb44027a6d56cd27b5397442-unif-r4.5-v600-c2700-01-S1032407753.shuffled-as.sat03-1130,0.0,0.145005,0.205384,0.334441,0.333839
72734030fb313d7a07168c18b5a61530-eq.atree.braun.7.unsat,0.107655,0.214351,0.226871,0.493056,0.419528
e633db0a0a5a6d095b1bfc705d01fa67-unif-k5-r21.3-v90-c1917-S1931398869-036,0.0,0.0451458,0.0719081,0.218952,0.20917
e1b11fe718b71d31fcfc9f1819caa7eb-mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07,0.0760203,0.170753,0.17442,0.476328,0.332259
e7736f693835ebec4ced74ad3c146e81-WS_300_24_90_10.apx_0,0.259995,0.34624,0.415541,0.47092,0.431004
e625cb52003b897cdde7803ba2a6235c-unif-k7-r89-v55-c4895-S1262395962-18.UNSAT.shuffled,0.0,0.019927,0.0294493,0.199728,0.168839
67c533489a498495525efee429340958-cliquecolouring_n15_k9_c8.sanitized,0.059331,0.317124,0.630563,0.386892,0.389091
39207cc3ae5fabdc8ae0954476f633a7-okgen-c1050-v300-s1804534846-1804534846,0.0,0.170406,0.240428,0.335266,0.334181
5896c7d372b74e74e51b89e4f7b486a5-med17.shuffled,0.320771,0.12814,0.233077,0.513164,0.499857
d0e47876b0d2efa17da3c1d3b938e30f-aes_64_4_keyfind_2,0.139893,0.294056,0.29598,0.374562,0.327457
d6486cf0dbc3ddd6d7a6c9b1a18c1e52-unif-k3-r4.25-v520-c2210-S159251645-087,0.0,0.16951,0.226284,0.334607,0.333956
8dc0e30ac5e84fb84c477c0b568fc91b-PancakeVsSelectionSort_8_5,0.162106,0.445544,0.465293,0.376463,0.352967
6979e557adb74a11215f175170cce2f8-unif-k7-r87.79-v108-c9481-S656022899423208225,0.0,0.0204267,0.0294805,0.169158,0.155408
aa0cc11c94273c3772a6b6b58c734d85-unif-r4.25-v600-c2550-06-S1102412653.used-as.sat04-76,0.0,0.15866,0.220185,0.334388,0.33384
cfcac784c47e2018470f3be16f5a17c2-bench_1150.smt2,0.0937776,0.26348,0.263984,0.449567,0.394572
92a9f33abd100d9f5deda50a0556e50f-gensys-ukn006.shuffled-as.sat05-3585,0.127202,0.370253,0.67503,0.207005,0.204896
ce3e508ee9b491874c0456e38c219713-unif-c2250-v500-s1611220722,0.0,0.156126,0.208843,0.334638,0.333983
9862d27fe2528635f363e0f7645b2c53-Circuit_multiplier53,0.183501,0.446441,0.446369,0.337392,0.250009
1f856290aefbd9c472166e9b651b27c8-okgen-c1290-v300-s487500674-487500674,0.0,0.152305,0.222042,0.3356,0.334584
94a2107db2087ea67b3c33d18c994d83-x9-11099.sat.sanitized,0.108589,0.0478156,0.327479,0.529068,0.497479
c59bb8cdf83e100b585bebca7f5b51d6-unif-k3-r4.267-v6200-c26455-S5634219556459554727,0.0,0.155516,0.218905,0.333435,0.333387
e53e128a0493b712e88d46cfb59caeab-fla-barthel-220-5,0.0,0.166487,0.236386,0.336683,0.335316
556bc6d916488f3f126a959e0c837afa-bench_5294.smt2,0.0898868,0.244264,0.239552,0.451908,0.395057
feb00766094288cc9066ff7d867ee0f4-29_2,0.0701242,0.220013,0.222086,0.430156,0.374785
506a1fb07a362ee6b3091c2033e25a98-x9-02061.sat.sanitized,0.10869,0.0423031,0.324301,0.529183,0.497444
d5396ed5700f6ebc35823d6eff5704ae-iso-brn002.shuffled-as.sat05-3502,0.0877856,0.540691,0.64116,0.365397,0.359975
53eb1eb5be9557bd5cd7047377bb0371-unif-k7-r89-v65-c5785-S1223878722-065,0.0,0.0196674,0.0285162,0.189543,0.164509
8b7e176f5d0744f72887f4dcc8c51bec-edges-024-4-1208111-1-00,0.0,0.0448757,0.0464928,0.41704,0.639344
ed9c4a90ce3f7e4d1ad7737388c297e2-unif-k7-r87.79-v131-c11500-S785486612198629584,0.0,0.0207764,0.0312743,0.16417,0.153133
6ffbc2b1851be02a3b040af9b7d15a42-unif-k3-r4.26-v250-c1065-S984689729-080.UNKNOWN,0.0,0.169358,0.22587,0.336148,0.334802
368c56bd8417b17c56224f7b118df3a8-6s166-sc2013,0.0952653,0.202245,0.229801,0.492051,0.448497
483ba183d7bbf3c0ddd144beb4ae1b24-bench_7700.smt2,0.109628,0.276376,0.289542,0.458669,0.404215
ed4bdf5cf58ab21141048e08bb8ffc43-shuffling-1-s1194368086-of-bench-sat04-340.used-as.sat04-479,0.0752722,0.0398412,0.0522417,0.508058,0.409147
24ad26cf2508045a931398593bba850b-llbmc-array-avg-7,0.10407,0.273096,0.277782,0.353154,0.324025
4044b319785d049e318badf7d85f4fc1-bench_4870.smt2,0.0894919,0.243249,0.238394,0.452143,0.395189
0a01bc9a6c7745d00909003a389f831c-glassybp-v450-s2092286542,0.0,0.0,0.146467,0.334657,0.33407
3c4ac805726d78a869ff8116ee3533db-homer18.shuffled,0.0576355,0.0,0.428571,0.5,0.5
bb8e70825860278920a5e3b926369860-bench_15653.smt2,0.111654,0.279816,0.293926,0.455636,0.403674
1c527f78f6882802820e2c63f1ac776f-x9-02054.sat.sanitized,0.108732,0.0379015,0.321906,0.529232,0.497412
40937c05ccf277ed8d2f6dd09ba28878-s117-100,0.0,0.0374807,0.0392322,0.417463,0.643192
388e709c7dbc2ff34a88f2889f877ce7-bench_10253.smt2,0.107779,0.27608,0.288879,0.454368,0.402701
9bd2697af0c0b1cfa46dd1a3265d5c7d-fdmus_b14_170,0.0924351,0.205969,0.2441,0.497943,0.460706
9fe4c82be9641ab9e9209128d18e9e58-gencnf-k7-r88.7-v97-c8603-02-S1249543015.used-as.sat04-262,0.0,0.0228916,0.0354758,0.172498,0.156953
6b2fd2d3c04a1cc40fb5826ed5418640-Break_triple_14_36.xml,0.133914,0.331347,0.366841,0.502554,0.48757
048e257d6d04d3d17f6547ca07fedd76-unif-c2800-v700-s1462454127,0.0,0.162029,0.225762,0.334323,0.333785
f9abcc53e363e33bd31203b341dfc73c-sgen1-sat-160-100,0.166667,0.0,0.166667,0.482816,0.462929
866f6730afd797a244fea4f28ac3a218-6cnf20_28000_28000_4.shuffled,0.0,0.022752,0.0393246,0.32472,0.232443
efcce0d9383c5089aefebe732f748d9e-x9-10004.sat.sanitized,0.108568,0.0453312,0.326318,0.529104,0.497517
8ed4affe92855df5978a78a0496f620b-hgen1-v350-s1302152913,0.0,0.0296404,0.0357143,0.333333,0.333333
2963580c03cbf232d5ca98fd27052255-unif-k5-r20-v1250-c25000-S1245360321-088-UNKNOWN,0.0,0.0558904,0.0787931,0.201284,0.200637
a7a8ccdb147dcaa55d897fe213c27b57-x9-11021.sat.sanitized,0.108571,0.0468469,0.327065,0.529079,0.4975
de89d8f33a6b138ec9c896526bf04670-hgen3-v400-s553296708.sat05-471.reshuffled-07,0.0,0.0303401,0.0364519,0.333333,0.333333
47c04ee3a0d07cbbc272f4af73c9ef3c-e2_2.c.smt2-cvc4,0.193096,0.464394,0.482066,0.442346,0.429959
a0a02734f58841e2123991993cb888b3-rphp5_075_shuffled,0.0521863,0.596203,0.775949,0.321142,0.313285
759b7b477d06df429f7223ee7921b69f-unif-c2600-v400-s816489268,0.0,0.127901,0.181099,0.334936,0.334123
5c0872124783f8f4b763ee4d29b5ccd7-okgen-c1300-v650-s1120074168-1120074168,0.0,0.228163,0.283325,0.334221,0.333731
95e62f1c5b8447ce614d32e8893922c1-x9-09093.sat.sanitized,0.108497,0.0493692,0.328606,0.529019,0.497533
c1b5c3d1016de7baeb0ddb3a2ab2d891-SCPC-900-27,0.432319,0.0872133,0.125246,0.476765,0.42351
4b0afcc5aedad542ee87820713ed3157-battleship-15-15-unsat,0.392241,0.0,0.0172414,0.421123,0.320122
4cb84d480aedea8ed1d73728ebd59ce2-fla-barthel-540-1,0.0,0.158916,0.235986,0.334669,0.334012
d2b4a9ea1313121cf1c9c7f420028aea-fclqcolor-08-06-06.shuffled-as.sat05-1265,0.0876855,0.261605,0.577498,0.411241,0.416822
f5f742a68317f8f1da93b089aa41da54-unif-k5-r20-v1000-c20000-S2088224617-083,0.0,0.0568603,0.0785134,0.2016,0.200811
a29f4570e47420bf2aaab4e872e67641-unif-c1890-v450-s1615727951.shuffled-as.sat03-1709,0.0,0.158345,0.219887,0.33471,0.333915
f10e0882431c5836fc8cd6e9033aec93-fdmus_b14_279,0.0926764,0.210791,0.246729,0.489381,0.452765
99422ccacc7c76965d2ce03414f857f5-bench_8133.smt2,0.10868,0.276603,0.288238,0.456569,0.40358
4f9e898e83a4cd79c8e3006b86a9aeec-fla-komb-420-5,0.0,0.143237,0.20043,0.334983,0.334065
929e5dd452a1d6338e81cc2a5e6f5f2a-unif-r4-v500-c2000-03-S279994087.shuffled-as.sat03-1142,0.0,0.157662,0.217399,0.334735,0.333972
86561fb1435169ba33b2f58dcc3e0387-mod2-3cage-unsat-9-7.shuffled-as.sat05-2582,0.0,0.0,0.0,0.466667,0.333333
687a46cdfc801737907e3bab89bc894b-unif2p-p0.7-v3500-c9345-S977957999-02-UNSAT,0.077774,0.206077,0.26944,0.399819,0.399361
8d7689be038a2e6af4df0c02bfe6b271-unif-k7-r85-v140-c11900-S2059720696-001,0.0,0.0237729,0.0324137,0.1627,0.152437
e537fcfc9675e3e12fefbfd844fb7854-ps_5000_21250_3_0_0.7_0_1.45_4-sc2017,0.0,0.35665,0.385464,0.333716,0.333518
e1caf89759a7dea99908ea8adb6acca4-20180321_140827428_p_cnf_320_1120,0.0,0.0308761,0.0357143,0.333333,0.333333
aec42fbd659251ff23a8bcc1bde73b71-unif-k3-r4.261-v600-c2556-S1982407920-12.SAT.shuffled,0.0,0.15765,0.224695,0.334453,0.333917
7f8b8a826e5d44444356b44cf7a5b5cb-eqspctbk14sparcl14,0.0952717,0.213124,0.244692,0.506899,0.4512
d17eaca48226b01b7623ff07fd34fa90-unif-k3-r4.25-v480-c2040-S1524836866-036,0.0,0.162819,0.217402,0.334657,0.334089
0dc575d45e75eb3d845a9da56a9dc606-x9-06052.sat.sanitized,0.108514,0.0478185,0.327767,0.529044,0.497526
2341c0ae129526521ae6cb9a110575cf-8cnf20_2400000_2400000_2.shuffled,0.0,0.0033109,0.0056393,0.401566,0.364153
d26152acbdbf2e7fb2244904f88103ec-4col260_9_1.shuffled,0.00096,0.000316713,0.000318562,0.523045,0.340609
941f7e559c0deea191a577c752bcddda-f2clk_30.shuffled,0.12166,0.321305,0.336895,0.502296,0.469234
8ab0f8eaacec58ca02c9cade5767be85-fdmus_b22_133,0.0928905,0.208451,0.246828,0.497384,0.462388
9ac44e8f25a4ef64efaa8f342cf13ced-x9-08084.sat.sanitized,0.108443,0.051635,0.329931,0.528969,0.497551
417f690ca3351e78fb0579efcc855abb-bench_8106.smt2,0.11055,0.278105,0.288893,0.458818,0.404593
2e0e0078fba0041848ca72323e53aab7-bench_2753.smt2,0.0944902,0.268892,0.271399,0.448045,0.394307
be6411f4784a3c879886dda807cdc607-j3037_10_mdd_b,0.109814,0.338643,0.459095,0.446466,0.435434
6b134245212f3fc1e57ae2f9e368839f-bench_6784.smt2,0.118064,0.326657,0.342216,0.40428,0.388902
fea296bc2fa77659e4f6de1d7bb363cc-unif-k4-r9.526-v4800-c45725-S5185528486809316637,0.0,0.0909137,0.129258,0.250235,0.250115
afc7b108e6dabc137cf109ef3e7bda16-aes_32_4_keyfind_1,0.0910251,0.251698,0.255632,0.426747,0.351962
81ce561adff78ce8fcd1441d2bc59fd5-unif-k7-r89-v70-c6230-S250627100-039.UNKNOWN,0.0,0.022962,0.0352937,0.185741,0.162845
0c06b5464385f5a3c4e11f81a0989566-bench_3256.smt2,0.0949329,0.269274,0.271516,0.448813,0.395004
ba05008372226bd127a8abec734f7a5d-unif-r4.25-v400-c1700-09-S1609280344.used-as.sat04-39,0.0,0.151286,0.213018,0.335044,0.334059
36af49b5fcd39fe24e69a5bf2c826c4e-longmult5,0.131783,0.315981,0.345655,0.480862,0.463463
63855051644652e74b1d17964f9c53f8-bench_15518.smt2,0.111636,0.311015,0.321248,0.459691,0.407266
ccbc0fc3e98684dd5aefdf1b728d611c-unif-k4-r9.627-v3800-c36583-S2489687806293039984,0.0,0.0890307,0.128093,0.250296,0.250148
7a40cc4fd0c02af9f410e804d5ef2041-ezfact32_7.shuffled,0.053319,0.142023,0.146757,0.402967,0.344576
9d34755fecf90c55cf861c95db690dca-unif-k7-r87.79-v95-c8340-S6738960295647148106,0.0,0.0212135,0.0308258,0.173196,0.157253
fb1534fe9d6e234e20da49903ee9a21b-unif-c3250-v650-s1561336186,0.0,0.150449,0.206375,0.334381,0.33388
2b9793f3e830c87d87d1a4a0e46e823f-rand_net60-25-10.shuffled,0.0993886,0.168402,0.190906,0.517489,0.467066
e305ee0c585f1af8fc8e3ec126b7b3b1-x9-10019.sat.sanitized,0.108528,0.0495711,0.328592,0.529029,0.497515
e9c8f4a1972ae5ba22f96e5b79dc6032-Composite-032BitPrimes-0.used-as.sat04-862,0.0956394,0.406808,0.413912,0.263063,0.220707
058d2ff55a09eac11780d6a368b48a80-fdmus_b22_624,0.0923884,0.194657,0.228717,0.501015,0.461443
19a1b125613fa7e1de828967cd93573a-mod2-rand3bip-sat-210-3.shuffled-as.sat05-2160,0.0,0.0,0.0,0.410886,0.334608
25acde4087516290b9931ef7ba93306c-iso-ukn005.shuffled-as.sat05-3386,0.297475,0.683139,0.600077,0.369027,0.358322
94a3865e49eb4d4a9c53441e4f210bc7-x9-05029.sat.sanitized,0.108497,0.0475812,0.327712,0.529074,0.497578
e49c74a1a8fe62b06ec7ea9873f30749-ssAES_4-4-4_round_7-10_faultAt_8_fault_injections_2_seed_1564286498,0.114003,0.293333,0.307246,0.454355,0.398246
ee1544813f69899df68166a69e01acc7-bench_5069.smt2,0.0986868,0.279808,0.254017,0.452282,0.395162
fafa571d14d709dfcb35df6434940ed7-x1.1_96.shuffled-as.sat03-1588,0.000873358,0.00173907,0.00173907,0.467228,0.333723
595f2a636bf0db0cb39d8009795db198-fla-qhid-200-3,0.0,0.144885,0.206609,0.336615,0.335294
801a8ba85e86c29b832c5027198fda6f-rphp4_125_shuffled,0.0296066,0.596503,0.784003,0.338272,0.333406
f5234f57501f481701ab132e1127488b-fdmus_b20_164,0.0928949,0.207911,0.246036,0.498385,0.462536
4c3001f8073986116d98084dde70da05-fsf-300-354-2-2-3-2.9.opt,0.0666667,0.420941,0.423335,0.349823,0.34054
f37b8a8e1ac8a320e843c9098d7c91cb-bench_2475.smt2,0.0936344,0.263811,0.264793,0.449441,0.394367
60258d01141eb60e10b8a423b163f1e7-worker_30_90_30_0.8,0.0135616,0.040339,0.506162,0.500158,0.5
da1c4b80744ff527a61cafd64d069897-fphp-010-010.shuffled-as.sat05-1199,0.0416426,0.0,0.447368,0.513514,0.5
a6943b3020dcecb3f76d4452316e110e-ezfact64_8.shuffled-as.sat03-1524,0.0476675,0.141656,0.146221,0.382892,0.340681
36a6c54ff3508d110f026d9c4f70477c-unsat-set-a-fclqcolor-10-06-07.sat05-1274.reshuffled-07,0.0747035,0.279638,0.600855,0.401678,0.405433
ec922a96f233532ff120dd14e309fbdf-fdmus_b17_1321,0.0938915,0.214164,0.253896,0.496895,0.460909
8db36208fc6ce43b4002cf048c549b3f-WS_400_32_90_10.apx_1_DC-AD,0.128169,0.238508,0.463948,0.493176,0.485613
25b8826b7a337800c077334484185626-unif-k4-r9.425-v5800-c54665-S128109539321332629,0.0,0.0913469,0.129475,0.250193,0.250093
e87a736732816ea3eafd3779c97c15be-connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950,0.00685111,0.176588,0.560298,0.350913,0.351888
478d66c6ece7f909d3887f545164a510-unif-k7-r87.232-v120-c10468-S1850055609294105943,0.0,0.0192719,0.0283113,0.166293,0.154123
334a0aa3556e2c2ca9a56214b5a24268-gencnf-k7-r88.7-v110-c9757-08-S2098741864.used-as.sat04-248,0.0,0.0258368,0.0354856,0.168647,0.155205
4e714e09aab638a3bfa9010b0b7c8913-unif-c2580-v600-s1017731215,0.0,0.152621,0.216151,0.334434,0.333816
39835f263f4afe43886e31dfa6464e72-okgen-c2100-v600-s1920970713-1920970713,0.0,0.172809,0.243752,0.334515,0.333896
afcae2aed4b2b4e1a5676565d7f84513-ssa2670-141,0.0980915,0.309499,0.325392,0.52893,0.496648
91eba6d10294887fa57557b590e655ae-ph10,0.0713012,0.0,0.409091,0.5,0.5
aad5bbe8920c5afc84068bb1da27ee8f-LABS_n041_goal003,0.10128,0.245826,0.26752,0.451556,0.44259
3bd306902ccfe8a44d9140fd93c3f321-x9-10030.sat.sanitized,0.108497,0.0504039,0.329124,0.529002,0.497525
494f5e5e087af37e27defdb383236f3c-hidden-k3-s1-r6-n700-01-S1767925031.shuffled-as.sat03-1030,0.0,0.13454,0.207651,0.334312,0.333958
f19283a8278915555d37420aa0715cb6-Urquhart-s4-b7.shuffled,0.109364,0.32541,0.32541,0.377223,0.304019
a2f6778a9e3ef553930a1a34924f5a9a-unif-k7-r85-v240-c20400-S1661921212-08,0.0,0.0221104,0.0318714,0.154063,0.148345
d1097933fc1895637986cb985d55d321-x9-12090.sat.sanitized,0.108488,0.0510363,0.329472,0.528988,0.497523
7e7e529e8215363ba39bf614851cae14-fdmus_b22_746,0.0921658,0.191833,0.224439,0.491657,0.458406
a3db08ff0f38c2e9b4b83f7afe1ac1cb-unif-k5-r21.3-v100-c2130-S815408325-054.UNKNOWN,0.0,0.0582648,0.0794385,0.217008,0.208277
00072cf107ae1349c8c59a15c5ce4af1-unif-c1275-v300-s428434218,0.0,0.164046,0.222986,0.335551,0.33456
da7d3b42a90ad5683ed3bd3d8b4b562f-ssp-0.3463672767818725,0.12649,0.232624,0.234704,0.501097,0.419419
3e52abc289804ace81461a1515303788-hidden-k3-s0-r6-n550-02-S125761959.shuffled-as.sat03-981,0.0,0.127853,0.185943,0.334593,0.333994
12bc0742791d41b103551ea5f4552328-unsat-set-a-fclqcolor-20-13-14.sat05-1278.reshuffled-07,0.0455016,0.338992,0.652242,0.371709,0.372947
1aa7cd96ab1f7bf58984deccf8362ab4-rand_net50-60-10.shuffled,0.0969883,0.157131,0.179195,0.519096,0.468977
5c820168c8f740c9fc9b43d8e967bbea-x9-08074.sat.sanitized,0.108429,0.0503592,0.329341,0.528995,0.497581
1110363d1b2dd5f19b7446a62981ca59-unif-k5-r21.117-v530-c11192-S2336161258128237530,0.0,0.052378,0.0734902,0.203032,0.201498
5d06225b27017e9a703f10cb577cf3bf-clqcl_25_7_6.normalised,0.0547699,0.364543,0.647845,0.388208,0.389623
e880b04830aeca07730058b79dd6930c-unif-k7-r86.395-v150-c12959-S1020008173826718321,0.0,0.0248418,0.0319891,0.161259,0.151751
a4cf1b387e680ea359b6643a798f6fac-unif-k7-r85-v220-c18700-S1980584520-03,0.0,0.0232154,0.0339084,0.155126,0.148856
e22a59b62ad14c310d71722414ba31ab-unif-k7-r89-v55-c4895-S1215610276-02.UNSAT.shuffled,0.0,0.0240606,0.0323285,0.19977,0.168875
aa91e3e3aa382f2be3d3603be47fca42-sdiv16prop,0.0952861,0.198883,0.226207,0.498059,0.457468
b92512dfdd2a8ad84cf8cf719ce7af23-ezfact48_4.shuffled,0.0495417,0.141883,0.146505,0.391051,0.342123
063beadfa9d6dbd569d12aacbcb300c5-unif-k5-r20-v700-c14000-S1281410666-045,0.0,0.0553158,0.0798943,0.202323,0.201162
a9e5a5d267b0998b540906f3aa071078-fla-barthel-380-3,0.0,0.153788,0.237173,0.335424,0.33422
a88018f9b5513fc7f7462002599b1afe-unif-k3-r4.25-v500-c2125-S602463346-055,0.0,0.159733,0.222878,0.334533,0.333889
54d44f1ca332382c50ac1d1ddac5fe42-Break_triple_06_08.xml,0.132803,0.334075,0.385526,0.512778,0.495902
a78073da1fa9eaace062400b55ed7eb2-x9-05047.sat.sanitized,0.10841,0.0495442,0.329001,0.528991,0.497586
b1adcd5f5462b9eac5470103812e42d7-unif-k5-r21.117-v250-c5279-S6329896642998422222,0.0,0.0609999,0.0832854,0.206603,0.203284
50b0cd40cf2a605c658a25eeb9bb4927-PancakeVsSelectionSort_5_6,0.160178,0.445768,0.46392,0.389155,0.357174
300ae065712657b57acd9cd71468bd0c-unif-c1575-v450-s1596984039,0.0,0.166284,0.233857,0.334871,0.334201
695d8f6a2ee6e89e5a4f5d94abc3aca6-x9-07092.sat.sanitized,0.108541,0.0482142,0.327864,0.529056,0.497519
52c6a29101b5c9ceb3ac65aae28a4a0b-unif-c3000-v600-s2118715455,0.0,0.13729,0.200464,0.334269,0.333791
b7a8989ba9e2ebf6bf08c32b6da9c769-x9-11018.sat.sanitized,0.108448,0.051681,0.329937,0.528968,0.497544
7c20b454847c86918d40e6b5264fcef3-fla-barthel-200-2,0.0,0.137822,0.214868,0.336131,0.334835
e9aa6499fe60da45e0bc8611e325933f-hgen3-v300-s229883414.shuffled-as.sat03-1686,0.0,0.0280952,0.0357143,0.333333,0.333333
5d7885efd1f3d5f7b6189a3cb877932e-VanDerWaerden_2-3-24_592,0.324195,0.148371,0.182859,0.320954,0.289398
8b5a10fbf86b6d162504f455b22b12e3-bench_8141.smt2,0.106753,0.27467,0.285141,0.453229,0.402454
07b9f32381ed1420def289ad69994262-x9-07047.sat.sanitized,0.108451,0.050062,0.329117,0.529003,0.497566
f20f42d777af804aff7f9de3de035174-bench_2955.smt2,0.0952844,0.269786,0.271662,0.448857,0.395089
9d8441eea4f50691cd12fde18b57ab13-bench_4652.smt2,0.1066,0.286435,0.291134,0.443,0.397
2bbb665499be8250987177df6c80f20e-genurq20Sat.shuffled-as.sat03-1506,0.0893727,0.216868,0.216884,0.389137,0.314426
72af276e59e3c4631f1852ca4fdaa301-5cnf_4300_4300_260.shuffled,0.0077576,0.0051189,0.00611811,0.209437,0.206256
a32608e882be740932ad392e98964e5f-unif-c3900-v600-s70756916,0.0,0.128254,0.178473,0.33447,0.333937
9d4b254a79161ff537a18ae2cf9f47cd-unif-k7-r89-v50-c4450-S1390822082-06.SAT.shuffled,0.0,0.0200565,0.0289701,0.206694,0.171811
b85bd0bb74d093757db194635d741573-unif-p12-k7-r87.79-v120-c10535-S8229271266424213663,0.0,0.020901,0.0289375,0.166272,0.154079
15cee83ee0a81237829a90803d8af228-em_7_3_6_fbc,0.183829,0.477254,0.560586,0.427059,0.423578
1b28ca92555ea0b62530e58bda5ea2fd-x9-06078.sat.sanitized,0.108531,0.0500403,0.328813,0.529035,0.497524
52c85322cb40a8795b96af1afcd97f60-unif-k5-r21.117-v122-c2576-S6205023525493382227,0.0,0.0466984,0.0705516,0.213819,0.20676
